transaction_id,date,customer_code,product_code,market_code,quantity,sales_amount,cost_price,profit
TXN01524,2019-05-01,CUS027,PRD017,MKT002,12,1067.04,693.58,373.46
TXN03630,2019-05-01,CUS024,PRD007,MKT004,3,96.36,62.63,33.73
TXN04318,2019-05-01,CUS015,PRD004,MKT008,1,38.09,17.14,20.95
TXN00467,2019-05-02,CUS048,PRD018,MKT001,4,106.36,47.86,58.5
TXN01154,2019-05-02,CUS015,PRD019,MKT001,9,306.9,199.49,107.41
TXN02208,2019-05-02,CUS003,PRD013,MKT002,10,543.1,244.4,298.7
TXN02339,2019-05-02,CUS023,PRD002,MKT001,15,338.25,152.21,186.04
TXN03253,2019-05-02,CUS001,PRD018,MKT007,20,606.8,273.06,333.74
TXN04621,2019-05-02,CUS013,PRD005,MKT005,12,102.24,66.46,35.78
TXN00300,2019-05-03,CUS005,PRD009,MKT004,9,551.43,358.43,193.0
TXN01327,2019-05-03,CUS032,PRD006,MKT004,3,122.76,55.24,67.52
TXN01702,2019-05-03,CUS035,PRD001,MKT007,15,181.65,81.74,99.91
TXN03140,2019-05-03,CUS001,PRD019,MKT004,3,98.46,64.0,34.46
TXN03680,2019-05-03,CUS003,PRD005,MKT003,17,167.11,108.62,58.49
TXN04343,2019-05-03,CUS006,PRD004,MKT003,20,696.8,313.56,383.24
TXN00394,2019-05-04,CUS020,PRD014,MKT005,14,332.08,149.44,182.64
TXN01037,2019-05-04,CUS008,PRD017,MKT002,2,179.68,116.79,62.89
TXN01404,2019-05-04,CUS004,PRD012,MKT004,18,756.36,491.63,264.73
TXN01293,2019-05-05,CUS017,PRD009,MKT002,2,114.4,74.36,40.04
TXN01652,2019-05-05,CUS029,PRD014,MKT007,11,252.67,113.7,138.97
TXN03711,2019-05-05,CUS001,PRD011,MKT003,9,141.48,63.67,77.81
TXN03556,2019-05-06,CUS001,PRD011,MKT002,8,116.56,52.45,64.11
TXN04483,2019-05-06,CUS009,PRD006,MKT001,11,483.45,217.55,265.9
TXN01737,2019-05-08,CUS040,PRD008,MKT003,14,131.88,59.35,72.53
TXN01909,2019-05-08,CUS007,PRD002,MKT009,18,468.18,210.68,257.5
TXN02065,2019-05-08,CUS010,PRD018,MKT002,6,173.16,77.92,95.24
TXN01884,2019-05-09,CUS005,PRD004,MKT006,17,575.79,259.11,316.68
TXN02981,2019-05-09,CUS004,PRD013,MKT008,18,892.26,401.52,490.74
TXN04093,2019-05-09,CUS011,PRD008,MKT001,6,62.1,27.95,34.15
TXN04909,2019-05-09,CUS003,PRD014,MKT006,10,225.7,101.57,124.13
TXN02777,2019-05-10,CUS032,PRD004,MKT003,5,170.55,76.75,93.8
TXN03103,2019-05-10,CUS003,PRD002,MKT010,3,76.26,34.32,41.94
TXN03111,2019-05-10,CUS015,PRD015,MKT009,21,479.22,311.49,167.73
TXN00187,2019-05-11,CUS015,PRD016,MKT004,3,50.49,22.72,27.77
TXN01303,2019-05-11,CUS010,PRD003,MKT002,16,755.68,491.19,264.49
TXN02183,2019-05-11,CUS037,PRD003,MKT002,6,283.62,184.35,99.27
TXN03967,2019-05-11,CUS020,PRD017,MKT003,1,87.61,56.95,30.66
TXN01204,2019-05-12,CUS021,PRD017,MKT002,9,833.58,541.83,291.75
TXN03450,2019-05-12,CUS015,PRD004,MKT001,6,224.28,100.93,123.35
TXN04276,2019-05-13,CUS008,PRD009,MKT004,5,307.85,200.1,107.75
TXN01383,2019-05-14,CUS019,PRD015,MKT001,17,455.09,295.81,159.28
TXN02667,2019-05-14,CUS015,PRD018,MKT001,22,640.42,288.19,352.23
TXN02348,2019-05-15,CUS010,PRD008,MKT002,14,131.18,59.03,72.15
TXN02250,2019-05-16,CUS004,PRD010,MKT010,16,316.0,142.2,173.8
TXN02569,2019-05-16,CUS018,PRD015,MKT007,22,565.4,367.51,197.89
TXN02703,2019-05-16,CUS028,PRD016,MKT009,5,78.4,35.28,43.12
TXN02888,2019-05-16,CUS012,PRD002,MKT006,2,47.92,21.56,26.36
TXN04230,2019-05-16,CUS013,PRD019,MKT005,14,435.82,283.28,152.54
TXN04542,2019-05-16,CUS018,PRD011,MKT007,9,144.45,65.0,79.45
TXN00854,2019-05-17,CUS002,PRD019,MKT002,1,31.02,20.16,10.86
TXN02277,2019-05-17,CUS002,PRD009,MKT001,5,315.8,205.27,110.53
TXN03314,2019-05-17,CUS021,PRD008,MKT001,2,21.18,9.53,11.65
TXN04182,2019-05-17,CUS016,PRD009,MKT002,19,1144.94,744.21,400.73
TXN00368,2019-05-18,CUS003,PRD001,MKT005,20,279.2,125.64,153.56
TXN02553,2019-05-18,CUS002,PRD006,MKT009,10,447.6,201.42,246.18
TXN04016,2019-05-18,CUS042,PRD007,MKT006,7,224.77,146.1,78.67
TXN04995,2019-05-18,CUS020,PRD013,MKT003,4,232.32,104.54,127.78
TXN01889,2019-05-19,CUS002,PRD018,MKT001,3,86.76,39.04,47.72
TXN03289,2019-05-19,CUS011,PRD019,MKT007,15,502.05,326.33,175.72
TXN04094,2019-05-19,CUS014,PRD014,MKT006,2,45.28,20.38,24.9
TXN03581,2019-05-20,CUS039,PRD016,MKT002,22,384.34,172.95,211.39
TXN00086,2019-05-21,CUS028,PRD014,MKT007,7,151.27,68.07,83.2
TXN01455,2019-05-21,CUS012,PRD019,MKT002,6,190.38,123.75,66.63
TXN01821,2019-05-21,CUS008,PRD004,MKT002,17,612.51,275.63,336.88
TXN04650,2019-05-21,CUS017,PRD015,MKT002,12,302.4,196.56,105.84
TXN00360,2019-05-22,CUS047,PRD010,MKT002,5,105.35,47.41,57.94
TXN00429,2019-05-22,CUS031,PRD016,MKT003,14,220.64,99.29,121.35
TXN01316,2019-05-23,CUS003,PRD007,MKT010,5,147.95,96.17,51.78
TXN01670,2019-05-23,CUS004,PRD009,MKT003,18,1181.34,767.87,413.47
TXN02341,2019-05-23,CUS042,PRD004,MKT005,5,176.2,79.29,96.91
TXN03736,2019-05-23,CUS021,PRD016,MKT010,10,172.1,77.45,94.65
TXN01044,2019-05-24,CUS017,PRD001,MKT009,22,284.68,128.11,156.57
TXN02588,2019-05-24,CUS008,PRD011,MKT002,3,48.81,21.96,26.85
TXN04803,2019-05-24,CUS002,PRD005,MKT002,22,204.38,132.85,71.53
TXN01590,2019-05-25,CUS021,PRD006,MKT005,18,759.96,341.98,417.98
TXN02284,2019-05-25,CUS035,PRD016,MKT006,8,148.16,66.67,81.49
TXN03234,2019-05-25,CUS001,PRD007,MKT001,22,667.92,434.15,233.77
TXN00119,2019-05-26,CUS024,PRD019,MKT007,18,604.44,392.89,211.55
TXN00620,2019-05-26,CUS015,PRD004,MKT001,19,649.04,292.07,356.97
TXN00857,2019-05-26,CUS001,PRD019,MKT006,2,65.56,42.61,22.95
TXN00984,2019-05-26,CUS029,PRD011,MKT003,12,170.52,76.73,93.79
TXN03310,2019-05-26,CUS024,PRD014,MKT010,2,45.2,20.34,24.86
TXN03398,2019-05-26,CUS021,PRD014,MKT001,21,498.33,224.25,274.08
TXN00834,2019-05-27,CUS018,PRD004,MKT009,8,297.68,133.96,163.72
TXN01506,2019-05-28,CUS010,PRD015,MKT002,6,135.06,87.79,47.27
TXN04894,2019-05-28,CUS028,PRD016,MKT003,3,52.11,23.45,28.66
TXN00552,2019-05-29,CUS011,PRD019,MKT003,3,95.73,62.22,33.51
TXN01794,2019-05-29,CUS007,PRD008,MKT001,9,83.16,37.42,45.74
TXN02563,2019-05-29,CUS018,PRD005,MKT007,18,157.32,102.26,55.06
TXN00066,2019-05-30,CUS014,PRD018,MKT005,20,581.8,261.81,319.99
TXN01969,2019-05-30,CUS004,PRD018,MKT009,12,326.04,146.72,179.32
TXN04383,2019-05-30,CUS001,PRD007,MKT005,20,653.0,424.45,228.55
TXN00034,2019-05-31,CUS017,PRD011,MKT001,10,161.3,72.58,88.72
TXN00112,2019-06-01,CUS019,PRD014,MKT001,19,476.14,214.26,261.88
TXN03192,2019-06-01,CUS001,PRD013,MKT009,10,590.3,265.63,324.67
TXN00392,2019-06-02,CUS040,PRD014,MKT007,14,298.48,134.32,164.16
TXN01588,2019-06-02,CUS018,PRD006,MKT006,6,264.54,119.04,145.5
TXN02427,2019-06-02,CUS005,PRD002,MKT005,8,211.04,94.97,116.07
TXN00566,2019-06-03,CUS018,PRD018,MKT001,20,614.2,276.39,337.81
TXN03983,2019-06-04,CUS013,PRD001,MKT009,22,263.56,118.6,144.96
TXN01148,2019-06-06,CUS004,PRD003,MKT001,12,577.32,375.26,202.06
TXN02763,2019-06-06,CUS003,PRD018,MKT002,2,52.68,23.71,28.97
TXN03474,2019-06-06,CUS029,PRD002,MKT001,2,46.18,20.78,25.4
TXN00743,2019-06-07,CUS016,PRD006,MKT001,6,262.5,118.12,144.38
TXN01950,2019-06-08,CUS007,PRD007,MKT003,22,648.78,421.71,227.07
TXN00481,2019-06-09,CUS004,PRD005,MKT006,1,8.11,5.27,2.84
TXN01334,2019-06-09,CUS011,PRD011,MKT005,17,269.11,121.1,148.01
TXN02633,2019-06-09,CUS020,PRD008,MKT004,16,145.12,65.3,79.82
TXN00789,2019-06-10,CUS023,PRD014,MKT005,25,615.75,277.09,338.66
TXN01152,2019-06-10,CUS013,PRD016,MKT001,1,17.92,8.06,9.86
TXN01926,2019-06-10,CUS006,PRD003,MKT010,8,384.32,249.81,134.51
TXN02901,2019-06-10,CUS020,PRD001,MKT001,25,319.75,143.89,175.86
TXN03420,2019-06-10,CUS033,PRD013,MKT009,20,1176.8,529.56,647.24
TXN00378,2019-06-11,CUS038,PRD017,MKT001,24,2302.08,1496.35,805.73
TXN00579,2019-06-11,CUS012,PRD018,MKT001,19,574.37,258.47,315.9
TXN03058,2019-06-11,CUS011,PRD002,MKT002,5,129.95,58.48,71.47
TXN03138,2019-06-11,CUS005,PRD015,MKT001,12,324.48,210.91,113.57
TXN03254,2019-06-11,CUS010,PRD007,MKT008,6,194.58,126.48,68.1
TXN03332,2019-06-11,CUS025,PRD008,MKT006,16,156.8,70.56,86.24
TXN04061,2019-06-11,CUS003,PRD014,MKT009,13,291.59,131.22,160.37
TXN00826,2019-06-12,CUS013,PRD005,MKT007,20,190.8,124.02,66.78
TXN00913,2019-06-12,CUS024,PRD010,MKT004,20,397.4,178.83,218.57
TXN02900,2019-06-12,CUS015,PRD005,MKT010,6,55.86,36.31,19.55
TXN04327,2019-06-13,CUS049,PRD003,MKT006,23,1244.3,808.79,435.51
TXN04353,2019-06-13,CUS002,PRD013,MKT002,4,226.88,102.1,124.78
TXN02793,2019-06-14,CUS026,PRD007,MKT001,9,296.55,192.76,103.79
TXN03898,2019-06-14,CUS029,PRD008,MKT004,6,56.16,25.27,30.89
TXN04612,2019-06-14,CUS008,PRD016,MKT010,20,361.8,162.81,198.99
TXN00400,2019-06-15,CUS022,PRD018,MKT007,3,82.38,37.07,45.31
TXN00623,2019-06-15,CUS015,PRD013,MKT002,21,1052.73,473.73,579.0
TXN01261,2019-06-16,CUS014,PRD015,MKT004,21,572.67,372.24,200.43
TXN03949,2019-06-16,CUS020,PRD016,MKT003,21,357.21,160.74,196.47
TXN01277,2019-06-17,CUS028,PRD001,MKT007,15,182.4,82.08,100.32
TXN03620,2019-06-17,CUS019,PRD013,MKT010,18,906.66,408.0,498.66
TXN03690,2019-06-18,CUS004,PRD015,MKT009,24,541.92,352.25,189.67
TXN00271,2019-06-19,CUS025,PRD002,MKT005,6,151.32,68.09,83.23
TXN00456,2019-06-19,CUS018,PRD016,MKT002,2,32.44,14.6,17.84
TXN01470,2019-06-19,CUS018,PRD005,MKT009,5,44.7,29.05,15.65
TXN01775,2019-06-19,CUS040,PRD013,MKT006,19,1121.57,504.71,616.86
TXN01815,2019-06-19,CUS011,PRD017,MKT002,21,1978.62,1286.1,692.52
TXN02268,2019-06-19,CUS043,PRD020,MKT002,17,1117.24,726.21,391.03
TXN03017,2019-06-19,CUS006,PRD012,MKT001,4,148.6,96.59,52.01
TXN04367,2019-06-19,CUS009,PRD020,MKT009,4,298.92,194.3,104.62
TXN01589,2019-06-20,CUS040,PRD014,MKT009,5,115.8,52.11,63.69
TXN02291,2019-06-20,CUS001,PRD015,MKT004,19,474.24,308.26,165.98
TXN03247,2019-06-20,CUS050,PRD010,MKT004,13,238.81,107.46,131.35
TXN03251,2019-06-20,CUS023,PRD020,MKT008,22,1427.36,927.78,499.58
TXN04316,2019-06-20,CUS003,PRD018,MKT004,7,203.56,91.6,111.96
TXN01209,2019-06-21,CUS010,PRD006,MKT001,14,679.84,305.93,373.91
TXN02025,2019-06-21,CUS003,PRD004,MKT008,16,570.24,256.61,313.63
TXN02026,2019-06-21,CUS004,PRD013,MKT004,24,1409.52,634.28,775.24
TXN03079,2019-06-21,CUS045,PRD020,MKT007,18,1260.72,819.47,441.25
TXN00815,2019-06-22,CUS022,PRD018,MKT002,8,234.56,105.55,129.01
TXN03318,2019-06-22,CUS019,PRD017,MKT003,2,172.9,112.39,60.51
TXN01431,2019-06-23,CUS004,PRD002,MKT003,12,283.68,127.66,156.02
TXN02823,2019-06-23,CUS015,PRD007,MKT007,10,300.7,195.46,105.24
TXN03155,2019-06-23,CUS014,PRD019,MKT003,7,219.03,142.37,76.66
TXN00113,2019-06-24,CUS049,PRD003,MKT007,20,1019.0,662.35,356.65
TXN00433,2019-06-24,CUS004,PRD005,MKT006,6,55.5,36.08,19.42
TXN03722,2019-06-24,CUS010,PRD014,MKT004,12,286.56,128.95,157.61
TXN04760,2019-06-24,CUS032,PRD013,MKT009,3,149.34,67.2,82.14
TXN00101,2019-06-25,CUS007,PRD009,MKT004,8,498.24,323.86,174.38
TXN01443,2019-06-25,CUS010,PRD004,MKT007,23,791.43,356.14,435.29
TXN02073,2019-06-26,CUS006,PRD012,MKT010,25,933.75,606.94,326.81
TXN02555,2019-06-26,CUS019,PRD014,MKT003,18,403.38,181.52,221.86
TXN04365,2019-06-26,CUS014,PRD008,MKT001,21,203.91,91.76,112.15
TXN01987,2019-06-27,CUS034,PRD020,MKT007,4,306.2,199.03,107.17
TXN04190,2019-06-27,CUS011,PRD020,MKT004,25,1606.5,1044.23,562.27
TXN04414,2019-06-28,CUS013,PRD011,MKT007,4,58.28,26.23,32.05
TXN04837,2019-06-28,CUS009,PRD009,MKT002,3,173.94,113.06,60.88
TXN00945,2019-06-29,CUS015,PRD014,MKT009,23,506.23,227.8,278.43
TXN03232,2019-06-30,CUS042,PRD016,MKT004,5,93.05,41.87,51.18
TXN04840,2019-06-30,CUS023,PRD002,MKT001,24,588.72,264.92,323.8
TXN02515,2019-07-01,CUS020,PRD010,MKT004,5,97.4,43.83,53.57
TXN04317,2019-07-01,CUS001,PRD001,MKT007,15,180.45,81.2,99.25
TXN01236,2019-07-02,CUS042,PRD004,MKT005,1,36.52,16.43,20.09
TXN01594,2019-07-02,CUS011,PRD007,MKT002,7,200.41,130.27,70.14
TXN02334,2019-07-02,CUS003,PRD009,MKT006,20,1172.8,762.32,410.48
TXN03219,2019-07-02,CUS015,PRD014,MKT009,16,344.48,155.02,189.46
TXN02792,2019-07-03,CUS017,PRD013,MKT001,22,1242.12,558.95,683.17
TXN02830,2019-07-04,CUS003,PRD012,MKT004,22,946.44,615.19,331.25
TXN04178,2019-07-04,CUS011,PRD011,MKT010,4,57.96,26.08,31.88
TXN02237,2019-07-05,CUS029,PRD008,MKT002,3,32.64,14.69,17.95
TXN02310,2019-07-05,CUS025,PRD019,MKT006,8,245.2,159.38,85.82
TXN04054,2019-07-05,CUS044,PRD008,MKT006,21,213.99,96.3,117.69
TXN04337,2019-07-06,CUS003,PRD001,MKT002,19,257.26,115.77,141.49
TXN00206,2019-07-07,CUS027,PRD005,MKT003,10,83.7,54.41,29.29
TXN00698,2019-07-08,CUS011,PRD018,MKT006,10,272.1,122.45,149.65
TXN00963,2019-07-09,CUS014,PRD001,MKT004,16,193.44,87.05,106.39
TXN02661,2019-07-09,CUS039,PRD016,MKT006,4,74.64,33.59,41.05
TXN03015,2019-07-09,CUS009,PRD010,MKT006,22,440.88,198.4,242.48
TXN00472,2019-07-10,CUS026,PRD010,MKT006,11,235.29,105.88,129.41
TXN00520,2019-07-10,CUS002,PRD005,MKT008,13,121.55,79.01,42.54
TXN01713,2019-07-10,CUS040,PRD001,MKT003,9,127.62,57.43,70.19
TXN04808,2019-07-10,CUS016,PRD016,MKT003,15,263.4,118.53,144.87
TXN04877,2019-07-10,CUS042,PRD009,MKT002,1,63.83,41.49,22.34
TXN00023,2019-07-11,CUS039,PRD017,MKT001,15,1344.75,874.09,470.66
TXN01606,2019-07-11,CUS005,PRD002,MKT007,17,461.38,207.62,253.76
TXN02767,2019-07-11,CUS010,PRD005,MKT001,8,76.08,49.45,26.63
TXN03085,2019-07-11,CUS031,PRD004,MKT002,18,577.62,259.93,317.69
TXN03542,2019-07-12,CUS004,PRD009,MKT002,16,977.76,635.54,342.22
TXN04604,2019-07-12,CUS009,PRD007,MKT008,4,129.76,84.34,45.42
TXN01142,2019-07-13,CUS020,PRD004,MKT002,10,372.8,167.76,205.04
TXN01276,2019-07-13,CUS015,PRD015,MKT007,11,261.36,169.88,91.48
TXN01832,2019-07-13,CUS006,PRD019,MKT005,22,697.62,453.45,244.17
TXN02041,2019-07-13,CUS002,PRD010,MKT001,11,225.94,101.67,124.27
TXN04823,2019-07-15,CUS006,PRD020,MKT009,2,140.14,91.09,49.05
TXN02668,2019-07-16,CUS016,PRD005,MKT002,12,115.44,75.04,40.4
TXN04942,2019-07-16,CUS008,PRD020,MKT006,15,1096.05,712.43,383.62
TXN00197,2019-07-17,CUS026,PRD008,MKT001,1,10.16,4.57,5.59
TXN00803,2019-07-17,CUS014,PRD007,MKT003,17,515.61,335.15,180.46
TXN02253,2019-07-17,CUS015,PRD015,MKT008,6,138.72,90.17,48.55
TXN03520,2019-07-17,CUS001,PRD013,MKT002,5,262.3,118.03,144.27
TXN04062,2019-07-17,CUS010,PRD006,MKT003,1,43.58,19.61,23.97
TXN04651,2019-07-17,CUS002,PRD018,MKT008,20,518.6,233.37,285.23
TXN00312,2019-07-18,CUS012,PRD016,MKT003,11,196.46,88.41,108.05
TXN01642,2019-07-18,CUS023,PRD014,MKT007,4,88.84,39.98,48.86
TXN03564,2019-07-18,CUS018,PRD016,MKT002,14,260.68,117.31,143.37
TXN01025,2019-07-19,CUS038,PRD013,MKT009,13,730.73,328.83,401.9
TXN01057,2019-07-19,CUS014,PRD004,MKT005,3,96.87,43.59,53.28
TXN01715,2019-07-19,CUS010,PRD018,MKT004,16,475.36,213.91,261.45
TXN01868,2019-07-19,CUS031,PRD012,MKT006,1,36.96,24.02,12.94
TXN04972,2019-07-19,CUS029,PRD014,MKT006,23,571.55,257.2,314.35
TXN01076,2019-07-20,CUS007,PRD009,MKT002,7,384.09,249.66,134.43
TXN01595,2019-07-20,CUS012,PRD020,MKT003,3,221.85,144.2,77.65
TXN04347,2019-07-20,CUS019,PRD007,MKT008,1,32.97,21.43,11.54
TXN04714,2019-07-20,CUS031,PRD015,MKT004,10,236.6,153.79,82.81
TXN02797,2019-07-21,CUS014,PRD018,MKT006,1,29.6,13.32,16.28
TXN04209,2019-07-21,CUS016,PRD003,MKT007,19,1011.94,657.76,354.18
TXN04671,2019-07-21,CUS006,PRD017,MKT004,22,1895.3,1231.95,663.35
TXN00802,2019-07-22,CUS024,PRD002,MKT007,15,400.2,180.09,220.11
TXN02360,2019-07-22,CUS014,PRD004,MKT002,10,320.0,144.0,176.0
TXN02561,2019-07-22,CUS005,PRD012,MKT005,2,74.32,48.31,26.01
TXN00116,2019-07-23,CUS041,PRD005,MKT002,20,164.8,107.12,57.68
TXN01310,2019-07-23,CUS005,PRD008,MKT008,3,32.07,14.43,17.64
TXN03531,2019-07-23,CUS023,PRD017,MKT007,7,610.96,397.12,213.84
TXN00645,2019-07-24,CUS030,PRD018,MKT008,11,326.48,146.92,179.56
TXN02346,2019-07-24,CUS016,PRD013,MKT010,10,598.1,269.14,328.96
TXN03124,2019-07-24,CUS016,PRD006,MKT003,1,43.9,19.75,24.15
TXN03877,2019-07-24,CUS015,PRD005,MKT003,13,125.19,81.37,43.82
TXN00544,2019-07-25,CUS008,PRD005,MKT004,22,180.18,117.12,63.06
TXN01671,2019-07-25,CUS025,PRD003,MKT007,1,51.02,33.16,17.86
TXN02272,2019-07-25,CUS023,PRD013,MKT008,7,411.32,185.09,226.23
TXN02727,2019-07-25,CUS036,PRD016,MKT001,13,202.93,91.32,111.61
TXN04106,2019-07-25,CUS018,PRD004,MKT005,13,453.83,204.22,249.61
TXN04920,2019-07-25,CUS013,PRD006,MKT004,16,757.12,340.7,416.42
TXN04975,2019-07-25,CUS024,PRD005,MKT008,22,194.92,126.7,68.22
TXN01527,2019-07-26,CUS001,PRD006,MKT009,20,914.6,411.57,503.03
TXN01641,2019-07-26,CUS013,PRD006,MKT004,10,432.3,194.53,237.77
TXN01829,2019-07-26,CUS008,PRD018,MKT006,12,328.56,147.85,180.71
TXN02660,2019-07-26,CUS003,PRD016,MKT001,17,284.75,128.14,156.61
TXN01830,2019-07-27,CUS007,PRD017,MKT006,15,1270.35,825.73,444.62
TXN02108,2019-07-27,CUS022,PRD009,MKT007,5,289.1,187.91,101.19
TXN02407,2019-07-27,CUS030,PRD004,MKT008,5,172.0,77.4,94.6
TXN03762,2019-07-27,CUS023,PRD013,MKT007,17,944.18,424.88,519.3
TXN01169,2019-07-28,CUS026,PRD018,MKT001,11,337.15,151.72,185.43
TXN03480,2019-07-28,CUS005,PRD003,MKT004,12,629.64,409.27,220.37
TXN02910,2019-07-29,CUS021,PRD006,MKT009,13,546.52,245.93,300.59
TXN01678,2019-07-30,CUS016,PRD017,MKT001,7,569.94,370.46,199.48
TXN01788,2019-07-30,CUS019,PRD016,MKT002,6,111.18,50.03,61.15
TXN03836,2019-07-31,CUS003,PRD002,MKT004,11,283.25,127.46,155.79
TXN00200,2019-08-01,CUS019,PRD005,MKT006,7,67.27,43.73,23.54
TXN00675,2019-08-01,CUS012,PRD013,MKT008,15,887.7,399.47,488.23
TXN01684,2019-08-01,CUS008,PRD010,MKT003,8,169.84,76.43,93.41
TXN03840,2019-08-01,CUS032,PRD020,MKT001,17,1274.66,828.53,446.13
TXN01073,2019-08-02,CUS026,PRD019,MKT002,1,32.89,21.38,11.51
TXN01925,2019-08-02,CUS002,PRD019,MKT006,18,592.2,384.93,207.27
TXN03557,2019-08-02,CUS028,PRD001,MKT008,17,223.21,100.44,122.77
TXN04141,2019-08-02,CUS010,PRD006,MKT009,7,299.25,134.66,164.59
TXN02684,2019-08-03,CUS015,PRD017,MKT004,6,501.9,326.24,175.66
TXN03115,2019-08-03,CUS029,PRD017,MKT005,11,1014.97,659.73,355.24
TXN03173,2019-08-03,CUS008,PRD009,MKT001,11,624.58,405.98,218.6
TXN01307,2019-08-05,CUS028,PRD013,MKT008,3,175.65,79.04,96.61
TXN03075,2019-08-05,CUS003,PRD002,MKT001,19,490.01,220.5,269.51
TXN03783,2019-08-05,CUS013,PRD012,MKT004,22,900.02,585.01,315.01
TXN04712,2019-08-06,CUS031,PRD020,MKT006,11,817.74,531.53,286.21
TXN00159,2019-08-07,CUS007,PRD012,MKT005,20,767.0,498.55,268.45
TXN00762,2019-08-07,CUS005,PRD014,MKT002,16,362.24,163.01,199.23
TXN01553,2019-08-07,CUS012,PRD011,MKT003,4,63.76,28.69,35.07
TXN02719,2019-08-07,CUS002,PRD007,MKT010,4,124.68,81.04,43.64
TXN04161,2019-08-07,CUS005,PRD018,MKT008,8,204.64,92.09,112.55
TXN00038,2019-08-08,CUS026,PRD004,MKT002,6,219.06,98.58,120.48
TXN02501,2019-08-08,CUS035,PRD018,MKT005,1,30.49,13.72,16.77
TXN02742,2019-08-08,CUS010,PRD009,MKT001,18,1141.56,742.01,399.55
TXN03600,2019-08-08,CUS011,PRD014,MKT002,8,197.52,88.88,108.64
TXN03800,2019-08-08,CUS026,PRD013,MKT007,1,52.97,23.84,29.13
TXN04616,2019-08-09,CUS013,PRD004,MKT003,11,353.76,159.19,194.57
TXN00190,2019-08-10,CUS015,PRD019,MKT001,2,63.64,41.37,22.27
TXN02023,2019-08-10,CUS014,PRD012,MKT001,22,832.7,541.26,291.44
TXN04968,2019-08-10,CUS019,PRD016,MKT004,4,72.64,32.69,39.95
TXN03756,2019-08-11,CUS030,PRD007,MKT005,9,295.47,192.06,103.41
TXN01519,2019-08-12,CUS021,PRD016,MKT003,4,64.84,29.18,35.66
TXN02374,2019-08-12,CUS004,PRD001,MKT003,2,27.34,12.3,15.04
TXN03224,2019-08-12,CUS045,PRD014,MKT002,12,252.72,113.72,139.0
TXN01986,2019-08-13,CUS025,PRD019,MKT001,12,395.4,257.01,138.39
TXN04480,2019-08-13,CUS015,PRD016,MKT004,20,366.6,164.97,201.63
TXN04929,2019-08-13,CUS004,PRD007,MKT002,13,417.82,271.58,146.24
TXN04897,2019-08-14,CUS012,PRD004,MKT001,22,806.08,362.74,443.34
TXN04405,2019-08-15,CUS025,PRD007,MKT009,11,336.49,218.72,117.77
TXN04675,2019-08-15,CUS002,PRD010,MKT007,19,364.42,163.99,200.43
TXN01776,2019-08-16,CUS014,PRD012,MKT001,9,342.81,222.83,119.98
TXN04330,2019-08-16,CUS001,PRD020,MKT001,10,739.8,480.87,258.93
TXN04979,2019-08-16,CUS006,PRD004,MKT002,11,347.27,156.27,191.0
TXN01016,2019-08-17,CUS020,PRD019,MKT007,19,620.16,403.1,217.06
TXN02308,2019-08-17,CUS006,PRD007,MKT004,18,546.3,355.1,191.2
TXN03971,2019-08-17,CUS013,PRD011,MKT009,11,169.29,76.18,93.11
TXN01285,2019-08-18,CUS030,PRD014,MKT002,1,21.65,9.74,11.91
TXN03291,2019-08-18,CUS016,PRD005,MKT003,16,145.28,94.43,50.85
TXN04081,2019-08-18,CUS019,PRD017,MKT010,1,81.88,53.22,28.66
TXN00343,2019-08-19,CUS010,PRD015,MKT006,20,468.4,304.46,163.94
TXN00492,2019-08-19,CUS007,PRD013,MKT001,1,60.34,27.15,33.19
TXN02507,2019-08-19,CUS003,PRD005,MKT008,17,158.78,103.21,55.57
TXN03177,2019-08-19,CUS046,PRD014,MKT004,11,274.12,123.35,150.77
TXN00840,2019-08-20,CUS007,PRD009,MKT001,8,488.08,317.25,170.83
TXN01687,2019-08-20,CUS019,PRD020,MKT002,2,135.02,87.76,47.26
TXN04469,2019-08-20,CUS002,PRD003,MKT007,4,181.04,117.68,63.36
TXN04492,2019-08-20,CUS003,PRD012,MKT008,11,434.5,282.43,152.07
TXN00702,2019-08-21,CUS012,PRD011,MKT002,15,239.4,107.73,131.67
TXN02033,2019-08-21,CUS002,PRD009,MKT001,15,897.6,583.44,314.16
TXN04291,2019-08-22,CUS027,PRD006,MKT002,7,319.69,143.86,175.83
TXN04700,2019-08-22,CUS027,PRD013,MKT001,2,108.36,48.76,59.6
TXN00004,2019-08-23,CUS023,PRD011,MKT002,18,261.18,117.53,143.65
TXN00971,2019-08-23,CUS001,PRD013,MKT004,6,332.76,149.74,183.02
TXN03976,2019-08-23,CUS015,PRD019,MKT010,12,406.2,264.03,142.17
TXN00441,2019-08-24,CUS001,PRD007,MKT001,5,162.85,105.85,57.0
TXN01360,2019-08-24,CUS008,PRD007,MKT004,2,59.8,38.87,20.93
TXN02913,2019-08-24,CUS033,PRD004,MKT006,9,309.15,139.12,170.03
TXN03437,2019-08-24,CUS006,PRD018,MKT003,11,330.33,148.65,181.68
TXN00053,2019-08-25,CUS035,PRD006,MKT005,8,326.72,147.02,179.7
TXN00055,2019-08-25,CUS012,PRD012,MKT002,20,789.6,513.24,276.36
TXN02483,2019-08-25,CUS027,PRD018,MKT002,1,28.8,12.96,15.84
